Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
13 Ciudad Real	Número de apartamentos estimados	2020M10	103
13 Ciudad Real	Número de apartamentos estimados	2020M09	.
13 Ciudad Real	Número de apartamentos estimados	2020M08	121
13 Ciudad Real	Número de apartamentos estimados	2020M07	114
13 Ciudad Real	Número de apartamentos estimados	2020M06	51
13 Ciudad Real	Número de apartamentos estimados	2020M05	.
13 Ciudad Real	Número de apartamentos estimados	2020M04	0
13 Ciudad Real	Número de apartamentos estimados	2020M03	47
13 Ciudad Real	Número de apartamentos estimados	2020M02	104
13 Ciudad Real	Número de apartamentos estimados	2020M01	110
13 Ciudad Real	Número de apartamentos estimados	2019M12	86
13 Ciudad Real	Número de apartamentos estimados	2019M11	94
13 Ciudad Real	Número de apartamentos estimados	2019M10	84
13 Ciudad Real	Número de apartamentos estimados	2019M09	91
13 Ciudad Real	Número de apartamentos estimados	2019M08	89
13 Ciudad Real	Número de apartamentos estimados	2019M07	94
13 Ciudad Real	Número de apartamentos estimados	2019M06	92
13 Ciudad Real	Número de apartamentos estimados	2019M05	96
13 Ciudad Real	Número de apartamentos estimados	2019M04	84
13 Ciudad Real	Número de apartamentos estimados	2019M03	83
13 Ciudad Real	Número de apartamentos estimados	2019M02	82
13 Ciudad Real	Número de apartamentos estimados	2019M01	75
13 Ciudad Real	Número de apartamentos estimados	2018M12	77
13 Ciudad Real	Número de apartamentos estimados	2018M11	92
13 Ciudad Real	Número de apartamentos estimados	2018M10	92
13 Ciudad Real	Número de apartamentos estimados	2018M09	92
13 Ciudad Real	Número de apartamentos estimados	2018M08	92
13 Ciudad Real	Número de apartamentos estimados	2018M07	93
13 Ciudad Real	Número de apartamentos estimados	2018M06	89
13 Ciudad Real	Número de apartamentos estimados	2018M05	93
13 Ciudad Real	Número de apartamentos estimados	2018M04	93
13 Ciudad Real	Número de apartamentos estimados	2018M03	93
13 Ciudad Real	Número de apartamentos estimados	2018M02	86
13 Ciudad Real	Número de apartamentos estimados	2018M01	78
13 Ciudad Real	Número de apartamentos estimados	2017M12	102
13 Ciudad Real	Número de apartamentos estimados	2017M11	112
13 Ciudad Real	Número de apartamentos estimados	2017M10	112
13 Ciudad Real	Número de apartamentos estimados	2017M09	101
13 Ciudad Real	Número de apartamentos estimados	2017M08	114
13 Ciudad Real	Número de apartamentos estimados	2017M07	112
13 Ciudad Real	Número de apartamentos estimados	2017M06	111
13 Ciudad Real	Número de apartamentos estimados	2017M05	111
13 Ciudad Real	Número de apartamentos estimados	2017M04	109
13 Ciudad Real	Número de apartamentos estimados	2017M03	106
13 Ciudad Real	Número de apartamentos estimados	2017M02	89
13 Ciudad Real	Número de apartamentos estimados	2017M01	92
13 Ciudad Real	Número de apartamentos estimados	2016M12	106
13 Ciudad Real	Número de apartamentos estimados	2016M11	116
13 Ciudad Real	Número de apartamentos estimados	2016M10	111
13 Ciudad Real	Número de apartamentos estimados	2016M09	112
13 Ciudad Real	Número de apartamentos estimados	2016M08	112
13 Ciudad Real	Número de apartamentos estimados	2016M07	112
13 Ciudad Real	Número de apartamentos estimados	2016M06	112
13 Ciudad Real	Número de apartamentos estimados	2016M05	109
13 Ciudad Real	Número de apartamentos estimados	2016M04	110
13 Ciudad Real	Número de apartamentos estimados	2016M03	107
13 Ciudad Real	Número de apartamentos estimados	2016M02	106
13 Ciudad Real	Número de apartamentos estimados	2016M01	104
13 Ciudad Real	Número de apartamentos estimados	2015M12	124
13 Ciudad Real	Número de apartamentos estimados	2015M11	119
13 Ciudad Real	Número de apartamentos estimados	2015M10	111
13 Ciudad Real	Número de apartamentos estimados	2015M09	102
13 Ciudad Real	Número de apartamentos estimados	2015M08	115
13 Ciudad Real	Número de apartamentos estimados	2015M07	115
13 Ciudad Real	Número de apartamentos estimados	2015M06	114
13 Ciudad Real	Número de apartamentos estimados	2015M05	114
13 Ciudad Real	Número de apartamentos estimados	2015M04	112
13 Ciudad Real	Número de apartamentos estimados	2015M03	90
13 Ciudad Real	Número de apartamentos estimados	2015M02	85
13 Ciudad Real	Número de apartamentos estimados	2015M01	85
13 Ciudad Real	Número de apartamentos estimados	2014M12	93
13 Ciudad Real	Número de apartamentos estimados	2014M11	91
13 Ciudad Real	Número de apartamentos estimados	2014M10	88
13 Ciudad Real	Número de apartamentos estimados	2014M09	89
13 Ciudad Real	Número de apartamentos estimados	2014M08	80
13 Ciudad Real	Número de apartamentos estimados	2014M07	89
13 Ciudad Real	Número de apartamentos estimados	2014M06	91
13 Ciudad Real	Número de apartamentos estimados	2014M05	87
13 Ciudad Real	Número de apartamentos estimados	2014M04	90
13 Ciudad Real	Número de apartamentos estimados	2014M03	75
13 Ciudad Real	Número de apartamentos estimados	2014M02	84
13 Ciudad Real	Número de apartamentos estimados	2014M01	80
13 Ciudad Real	Número de apartamentos estimados	2013M12	""
13 Ciudad Real	Número de apartamentos estimados	2013M11	""
13 Ciudad Real	Número de apartamentos estimados	2013M10	""
13 Ciudad Real	Número de apartamentos estimados	2013M09	""
13 Ciudad Real	Número de apartamentos estimados	2013M08	""
13 Ciudad Real	Número de apartamentos estimados	2013M07	""
13 Ciudad Real	Número de apartamentos estimados	2013M06	""
13 Ciudad Real	Número de apartamentos estimados	2013M05	""
13 Ciudad Real	Número de apartamentos estimados	2013M04	""
13 Ciudad Real	Número de apartamentos estimados	2013M03	""
13 Ciudad Real	Número de apartamentos estimados	2013M02	""
13 Ciudad Real	Número de apartamentos estimados	2013M01	""
13 Ciudad Real	Número de apartamentos estimados	2012M12	""
13 Ciudad Real	Número de apartamentos estimados	2012M11	""
13 Ciudad Real	Número de apartamentos estimados	2012M10	""
13 Ciudad Real	Número de apartamentos estimados	2012M09	""
13 Ciudad Real	Número de apartamentos estimados	2012M08	""
13 Ciudad Real	Número de apartamentos estimados	2012M07	""
13 Ciudad Real	Número de apartamentos estimados	2012M06	""
13 Ciudad Real	Número de apartamentos estimados	2012M05	""
13 Ciudad Real	Número de apartamentos estimados	2012M04	""
13 Ciudad Real	Número de apartamentos estimados	2012M03	""
13 Ciudad Real	Número de apartamentos estimados	2012M02	""
13 Ciudad Real	Número de apartamentos estimados	2012M01	""
13 Ciudad Real	Número de apartamentos estimados	2011M12	""
13 Ciudad Real	Número de apartamentos estimados	2011M11	""
13 Ciudad Real	Número de apartamentos estimados	2011M10	""
13 Ciudad Real	Número de apartamentos estimados	2011M09	""
13 Ciudad Real	Número de apartamentos estimados	2011M08	""
13 Ciudad Real	Número de apartamentos estimados	2011M07	""
13 Ciudad Real	Número de apartamentos estimados	2011M06	""
13 Ciudad Real	Número de apartamentos estimados	2011M05	""
13 Ciudad Real	Número de apartamentos estimados	2011M04	""
13 Ciudad Real	Número de apartamentos estimados	2011M03	""
13 Ciudad Real	Número de apartamentos estimados	2011M02	""
13 Ciudad Real	Número de apartamentos estimados	2011M01	""
13 Ciudad Real	Número de apartamentos estimados	2010M12	""
13 Ciudad Real	Número de apartamentos estimados	2010M11	""
13 Ciudad Real	Número de apartamentos estimados	2010M10	""
13 Ciudad Real	Número de apartamentos estimados	2010M09	""
13 Ciudad Real	Número de apartamentos estimados	2010M08	""
13 Ciudad Real	Número de apartamentos estimados	2010M07	""
13 Ciudad Real	Número de apartamentos estimados	2010M06	""
13 Ciudad Real	Número de apartamentos estimados	2010M05	""
13 Ciudad Real	Número de apartamentos estimados	2010M04	""
13 Ciudad Real	Número de apartamentos estimados	2010M03	""
13 Ciudad Real	Número de apartamentos estimados	2010M02	""
13 Ciudad Real	Número de apartamentos estimados	2010M01	""
13 Ciudad Real	Número de apartamentos estimados	2009M12	""
13 Ciudad Real	Número de apartamentos estimados	2009M11	""
13 Ciudad Real	Número de apartamentos estimados	2009M10	""
13 Ciudad Real	Número de apartamentos estimados	2009M09	""
13 Ciudad Real	Número de apartamentos estimados	2009M08	""
13 Ciudad Real	Número de apartamentos estimados	2009M07	""
13 Ciudad Real	Número de apartamentos estimados	2009M06	""
13 Ciudad Real	Número de apartamentos estimados	2009M05	""
13 Ciudad Real	Número de apartamentos estimados	2009M04	""
13 Ciudad Real	Número de apartamentos estimados	2009M03	""
13 Ciudad Real	Número de apartamentos estimados	2009M02	""
13 Ciudad Real	Número de apartamentos estimados	2009M01	""
13 Ciudad Real	Número de apartamentos estimados	2008M12	""
13 Ciudad Real	Número de apartamentos estimados	2008M11	""
13 Ciudad Real	Número de apartamentos estimados	2008M10	""
13 Ciudad Real	Número de apartamentos estimados	2008M09	""
13 Ciudad Real	Número de apartamentos estimados	2008M08	""
13 Ciudad Real	Número de apartamentos estimados	2008M07	""
13 Ciudad Real	Número de apartamentos estimados	2008M06	""
13 Ciudad Real	Número de apartamentos estimados	2008M05	""
13 Ciudad Real	Número de apartamentos estimados	2008M04	""
13 Ciudad Real	Número de apartamentos estimados	2008M03	""
13 Ciudad Real	Número de apartamentos estimados	2008M02	""
13 Ciudad Real	Número de apartamentos estimados	2008M01	""
13 Ciudad Real	Número de apartamentos estimados	2007M12	""
13 Ciudad Real	Número de apartamentos estimados	2007M11	""
13 Ciudad Real	Número de apartamentos estimados	2007M10	""
13 Ciudad Real	Número de apartamentos estimados	2007M09	""
13 Ciudad Real	Número de apartamentos estimados	2007M08	""
13 Ciudad Real	Número de apartamentos estimados	2007M07	""
13 Ciudad Real	Número de apartamentos estimados	2007M06	""
13 Ciudad Real	Número de apartamentos estimados	2007M05	""
13 Ciudad Real	Número de apartamentos estimados	2007M04	""
13 Ciudad Real	Número de apartamentos estimados	2007M03	""
13 Ciudad Real	Número de apartamentos estimados	2007M02	""
13 Ciudad Real	Número de apartamentos estimados	2007M01	""
13 Ciudad Real	Número de apartamentos estimados	2006M12	""
13 Ciudad Real	Número de apartamentos estimados	2006M11	""
13 Ciudad Real	Número de apartamentos estimados	2006M10	""
13 Ciudad Real	Número de apartamentos estimados	2006M09	""
13 Ciudad Real	Número de apartamentos estimados	2006M08	""
13 Ciudad Real	Número de apartamentos estimados	2006M07	""
13 Ciudad Real	Número de apartamentos estimados	2006M06	""
13 Ciudad Real	Número de apartamentos estimados	2006M05	""
13 Ciudad Real	Número de apartamentos estimados	2006M04	""
13 Ciudad Real	Número de apartamentos estimados	2006M03	""
13 Ciudad Real	Número de apartamentos estimados	2006M02	""
13 Ciudad Real	Número de apartamentos estimados	2006M01	""
13 Ciudad Real	Número de apartamentos estimados	2005M12	""
13 Ciudad Real	Número de apartamentos estimados	2005M11	""
13 Ciudad Real	Número de apartamentos estimados	2005M10	""
13 Ciudad Real	Número de apartamentos estimados	2005M09	""
13 Ciudad Real	Número de apartamentos estimados	2005M08	""
13 Ciudad Real	Número de apartamentos estimados	2005M07	""
13 Ciudad Real	Número de apartamentos estimados	2005M06	""
13 Ciudad Real	Número de apartamentos estimados	2005M05	""
13 Ciudad Real	Número de apartamentos estimados	2005M04	""
13 Ciudad Real	Número de apartamentos estimados	2005M03	""
13 Ciudad Real	Número de apartamentos estimados	2005M02	""
13 Ciudad Real	Número de apartamentos estimados	2005M01	""
14 Córdoba	Número de apartamentos estimados	2024M09	471
14 Córdoba	Número de apartamentos estimados	2024M08	414
14 Córdoba	Número de apartamentos estimados	2024M07	433
14 Córdoba	Número de apartamentos estimados	2024M06	450
14 Córdoba	Número de apartamentos estimados	2024M05	445
14 Córdoba	Número de apartamentos estimados	2024M04	436
14 Córdoba	Número de apartamentos estimados	2024M03	421
14 Córdoba	Número de apartamentos estimados	2024M02	450
14 Córdoba	Número de apartamentos estimados	2024M01	468
14 Córdoba	Número de apartamentos estimados	2023M12	477
14 Córdoba	Número de apartamentos estimados	2023M11	450
14 Córdoba	Número de apartamentos estimados	2023M10	498
14 Córdoba	Número de apartamentos estimados	2023M09	498
14 Córdoba	Número de apartamentos estimados	2023M08	484
14 Córdoba	Número de apartamentos estimados	2023M07	479
14 Córdoba	Número de apartamentos estimados	2023M06	472
14 Córdoba	Número de apartamentos estimados	2023M05	476
14 Córdoba	Número de apartamentos estimados	2023M04	481
14 Córdoba	Número de apartamentos estimados	2023M03	428
14 Córdoba	Número de apartamentos estimados	2023M02	462
14 Córdoba	Número de apartamentos estimados	2023M01	462
14 Córdoba	Número de apartamentos estimados	2022M12	419
14 Córdoba	Número de apartamentos estimados	2022M11	423
14 Córdoba	Número de apartamentos estimados	2022M10	405
14 Córdoba	Número de apartamentos estimados	2022M09	419
14 Córdoba	Número de apartamentos estimados	2022M08	405
14 Córdoba	Número de apartamentos estimados	2022M07	414
14 Córdoba	Número de apartamentos estimados	2022M06	409
14 Córdoba	Número de apartamentos estimados	2022M05	409
14 Córdoba	Número de apartamentos estimados	2022M04	386
14 Córdoba	Número de apartamentos estimados	2022M03	384
14 Córdoba	Número de apartamentos estimados	2022M02	382
14 Córdoba	Número de apartamentos estimados	2022M01	356
14 Córdoba	Número de apartamentos estimados	2021M12	362
14 Córdoba	Número de apartamentos estimados	2021M11	.
14 Córdoba	Número de apartamentos estimados	2021M10	370
14 Córdoba	Número de apartamentos estimados	2021M09	339
14 Córdoba	Número de apartamentos estimados	2021M08	314
14 Córdoba	Número de apartamentos estimados	2021M07	323
14 Córdoba	Número de apartamentos estimados	2021M06	312
14 Córdoba	Número de apartamentos estimados	2021M05	284
14 Córdoba	Número de apartamentos estimados	2021M04	.
14 Córdoba	Número de apartamentos estimados	2021M03	277
14 Córdoba	Número de apartamentos estimados	2021M02	273
14 Córdoba	Número de apartamentos estimados	2021M01	266
14 Córdoba	Número de apartamentos estimados	2020M12	301
14 Córdoba	Número de apartamentos estimados	2020M11	270
14 Córdoba	Número de apartamentos estimados	2020M10	322
14 Córdoba	Número de apartamentos estimados	2020M09	314
14 Córdoba	Número de apartamentos estimados	2020M08	343
14 Córdoba	Número de apartamentos estimados	2020M07	284
14 Córdoba	Número de apartamentos estimados	2020M06	103
14 Córdoba	Número de apartamentos estimados	2020M05	64
14 Córdoba	Número de apartamentos estimados	2020M04	0
14 Córdoba	Número de apartamentos estimados	2020M03	155
14 Córdoba	Número de apartamentos estimados	2020M02	374
14 Córdoba	Número de apartamentos estimados	2020M01	368
14 Córdoba	Número de apartamentos estimados	2019M12	337
14 Córdoba	Número de apartamentos estimados	2019M11	339
