Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
42 Soria	Número de plazas estimadas	2006M12	""
42 Soria	Número de plazas estimadas	2006M11	""
42 Soria	Número de plazas estimadas	2006M10	""
42 Soria	Número de plazas estimadas	2006M09	""
42 Soria	Número de plazas estimadas	2006M08	""
42 Soria	Número de plazas estimadas	2006M07	""
42 Soria	Número de plazas estimadas	2006M06	""
42 Soria	Número de plazas estimadas	2006M05	""
42 Soria	Número de plazas estimadas	2006M04	""
42 Soria	Número de plazas estimadas	2006M03	""
42 Soria	Número de plazas estimadas	2006M02	""
42 Soria	Número de plazas estimadas	2006M01	""
42 Soria	Número de plazas estimadas	2005M12	""
42 Soria	Número de plazas estimadas	2005M11	""
42 Soria	Número de plazas estimadas	2005M10	""
42 Soria	Número de plazas estimadas	2005M09	""
42 Soria	Número de plazas estimadas	2005M08	""
42 Soria	Número de plazas estimadas	2005M07	""
42 Soria	Número de plazas estimadas	2005M06	""
42 Soria	Número de plazas estimadas	2005M05	""
42 Soria	Número de plazas estimadas	2005M04	""
42 Soria	Número de plazas estimadas	2005M03	""
42 Soria	Número de plazas estimadas	2005M02	""
42 Soria	Número de plazas estimadas	2005M01	""
43 Tarragona	Número de plazas estimadas	2024M09	23.696
43 Tarragona	Número de plazas estimadas	2024M08	21.092
43 Tarragona	Número de plazas estimadas	2024M07	21.808
43 Tarragona	Número de plazas estimadas	2024M06	21.586
43 Tarragona	Número de plazas estimadas	2024M05	17.436
43 Tarragona	Número de plazas estimadas	2024M04	17.137
43 Tarragona	Número de plazas estimadas	2024M03	9.117
43 Tarragona	Número de plazas estimadas	2024M02	1.556
43 Tarragona	Número de plazas estimadas	2024M01	927
43 Tarragona	Número de plazas estimadas	2023M12	2.094
43 Tarragona	Número de plazas estimadas	2023M11	1.834
43 Tarragona	Número de plazas estimadas	2023M10	13.937
43 Tarragona	Número de plazas estimadas	2023M09	24.856
43 Tarragona	Número de plazas estimadas	2023M08	25.502
43 Tarragona	Número de plazas estimadas	2023M07	25.310
43 Tarragona	Número de plazas estimadas	2023M06	24.854
43 Tarragona	Número de plazas estimadas	2023M05	20.193
43 Tarragona	Número de plazas estimadas	2023M04	15.897
43 Tarragona	Número de plazas estimadas	2023M03	1.851
43 Tarragona	Número de plazas estimadas	2023M02	1.055
43 Tarragona	Número de plazas estimadas	2023M01	1.240
43 Tarragona	Número de plazas estimadas	2022M12	1.664
43 Tarragona	Número de plazas estimadas	2022M11	1.719
43 Tarragona	Número de plazas estimadas	2022M10	14.032
43 Tarragona	Número de plazas estimadas	2022M09	26.359
43 Tarragona	Número de plazas estimadas	2022M08	27.017
43 Tarragona	Número de plazas estimadas	2022M07	27.118
43 Tarragona	Número de plazas estimadas	2022M06	25.683
43 Tarragona	Número de plazas estimadas	2022M05	19.362
43 Tarragona	Número de plazas estimadas	2022M04	15.492
43 Tarragona	Número de plazas estimadas	2022M03	1.482
43 Tarragona	Número de plazas estimadas	2022M02	996
43 Tarragona	Número de plazas estimadas	2022M01	1.391
43 Tarragona	Número de plazas estimadas	2021M12	1.719
43 Tarragona	Número de plazas estimadas	2021M11	1.762
43 Tarragona	Número de plazas estimadas	2021M10	13.489
43 Tarragona	Número de plazas estimadas	2021M09	25.387
43 Tarragona	Número de plazas estimadas	2021M08	31.120
43 Tarragona	Número de plazas estimadas	2021M07	25.194
43 Tarragona	Número de plazas estimadas	2021M06	21.553
43 Tarragona	Número de plazas estimadas	2021M05	9.886
43 Tarragona	Número de plazas estimadas	2021M04	5.777
43 Tarragona	Número de plazas estimadas	2021M03	708
43 Tarragona	Número de plazas estimadas	2021M02	347
43 Tarragona	Número de plazas estimadas	2021M01	334
43 Tarragona	Número de plazas estimadas	2020M12	406
43 Tarragona	Número de plazas estimadas	2020M11	718
43 Tarragona	Número de plazas estimadas	2020M10	9.475
43 Tarragona	Número de plazas estimadas	2020M09	22.142
43 Tarragona	Número de plazas estimadas	2020M08	25.024
43 Tarragona	Número de plazas estimadas	2020M07	24.384
43 Tarragona	Número de plazas estimadas	2020M06	13.050
43 Tarragona	Número de plazas estimadas	2020M05	.
43 Tarragona	Número de plazas estimadas	2020M04	0
43 Tarragona	Número de plazas estimadas	2020M03	864
43 Tarragona	Número de plazas estimadas	2020M02	1.374
43 Tarragona	Número de plazas estimadas	2020M01	1.934
43 Tarragona	Número de plazas estimadas	2019M12	1.987
43 Tarragona	Número de plazas estimadas	2019M11	2.155
43 Tarragona	Número de plazas estimadas	2019M10	14.493
43 Tarragona	Número de plazas estimadas	2019M09	30.273
43 Tarragona	Número de plazas estimadas	2019M08	31.037
43 Tarragona	Número de plazas estimadas	2019M07	30.938
43 Tarragona	Número de plazas estimadas	2019M06	29.677
43 Tarragona	Número de plazas estimadas	2019M05	21.026
43 Tarragona	Número de plazas estimadas	2019M04	15.995
43 Tarragona	Número de plazas estimadas	2019M03	2.366
43 Tarragona	Número de plazas estimadas	2019M02	1.373
43 Tarragona	Número de plazas estimadas	2019M01	2.053
43 Tarragona	Número de plazas estimadas	2018M12	1.976
43 Tarragona	Número de plazas estimadas	2018M11	2.159
43 Tarragona	Número de plazas estimadas	2018M10	13.488
43 Tarragona	Número de plazas estimadas	2018M09	27.488
43 Tarragona	Número de plazas estimadas	2018M08	28.989
43 Tarragona	Número de plazas estimadas	2018M07	28.296
43 Tarragona	Número de plazas estimadas	2018M06	27.717
43 Tarragona	Número de plazas estimadas	2018M05	19.517
43 Tarragona	Número de plazas estimadas	2018M04	13.654
43 Tarragona	Número de plazas estimadas	2018M03	2.221
43 Tarragona	Número de plazas estimadas	2018M02	1.351
43 Tarragona	Número de plazas estimadas	2018M01	1.819
43 Tarragona	Número de plazas estimadas	2017M12	1.964
43 Tarragona	Número de plazas estimadas	2017M11	2.441
43 Tarragona	Número de plazas estimadas	2017M10	17.873
43 Tarragona	Número de plazas estimadas	2017M09	29.214
43 Tarragona	Número de plazas estimadas	2017M08	29.995
43 Tarragona	Número de plazas estimadas	2017M07	28.514
43 Tarragona	Número de plazas estimadas	2017M06	29.562
43 Tarragona	Número de plazas estimadas	2017M05	22.011
43 Tarragona	Número de plazas estimadas	2017M04	18.982
43 Tarragona	Número de plazas estimadas	2017M03	2.212
43 Tarragona	Número de plazas estimadas	2017M02	1.916
43 Tarragona	Número de plazas estimadas	2017M01	2.575
43 Tarragona	Número de plazas estimadas	2016M12	2.579
43 Tarragona	Número de plazas estimadas	2016M11	2.743
43 Tarragona	Número de plazas estimadas	2016M10	19.024
43 Tarragona	Número de plazas estimadas	2016M09	28.646
43 Tarragona	Número de plazas estimadas	2016M08	30.287
43 Tarragona	Número de plazas estimadas	2016M07	30.622
43 Tarragona	Número de plazas estimadas	2016M06	28.324
43 Tarragona	Número de plazas estimadas	2016M05	21.692
43 Tarragona	Número de plazas estimadas	2016M04	18.318
43 Tarragona	Número de plazas estimadas	2016M03	10.664
43 Tarragona	Número de plazas estimadas	2016M02	1.753
43 Tarragona	Número de plazas estimadas	2016M01	2.001
43 Tarragona	Número de plazas estimadas	2015M12	2.331
43 Tarragona	Número de plazas estimadas	2015M11	2.532
43 Tarragona	Número de plazas estimadas	2015M10	19.740
43 Tarragona	Número de plazas estimadas	2015M09	29.058
43 Tarragona	Número de plazas estimadas	2015M08	30.449
43 Tarragona	Número de plazas estimadas	2015M07	29.820
43 Tarragona	Número de plazas estimadas	2015M06	27.364
43 Tarragona	Número de plazas estimadas	2015M05	23.159
43 Tarragona	Número de plazas estimadas	2015M04	18.209
43 Tarragona	Número de plazas estimadas	2015M03	2.036
43 Tarragona	Número de plazas estimadas	2015M02	2.406
43 Tarragona	Número de plazas estimadas	2015M01	2.473
43 Tarragona	Número de plazas estimadas	2014M12	1.593
43 Tarragona	Número de plazas estimadas	2014M11	1.698
43 Tarragona	Número de plazas estimadas	2014M10	14.110
43 Tarragona	Número de plazas estimadas	2014M09	27.946
43 Tarragona	Número de plazas estimadas	2014M08	31.078
43 Tarragona	Número de plazas estimadas	2014M07	35.737
43 Tarragona	Número de plazas estimadas	2014M06	30.246
43 Tarragona	Número de plazas estimadas	2014M05	21.821
43 Tarragona	Número de plazas estimadas	2014M04	13.694
43 Tarragona	Número de plazas estimadas	2014M03	1.551
43 Tarragona	Número de plazas estimadas	2014M02	1.856
43 Tarragona	Número de plazas estimadas	2014M01	2.724
43 Tarragona	Número de plazas estimadas	2013M12	1.315
43 Tarragona	Número de plazas estimadas	2013M11	2.324
43 Tarragona	Número de plazas estimadas	2013M10	14.922
43 Tarragona	Número de plazas estimadas	2013M09	25.132
43 Tarragona	Número de plazas estimadas	2013M08	25.735
43 Tarragona	Número de plazas estimadas	2013M07	26.545
43 Tarragona	Número de plazas estimadas	2013M06	24.367
43 Tarragona	Número de plazas estimadas	2013M05	19.239
43 Tarragona	Número de plazas estimadas	2013M04	12.163
43 Tarragona	Número de plazas estimadas	2013M03	6.633
43 Tarragona	Número de plazas estimadas	2013M02	1.554
43 Tarragona	Número de plazas estimadas	2013M01	1.576
43 Tarragona	Número de plazas estimadas	2012M12	1.378
43 Tarragona	Número de plazas estimadas	2012M11	2.002
43 Tarragona	Número de plazas estimadas	2012M10	14.285
43 Tarragona	Número de plazas estimadas	2012M09	25.724
43 Tarragona	Número de plazas estimadas	2012M08	27.336
43 Tarragona	Número de plazas estimadas	2012M07	27.848
43 Tarragona	Número de plazas estimadas	2012M06	25.581
43 Tarragona	Número de plazas estimadas	2012M05	19.480
43 Tarragona	Número de plazas estimadas	2012M04	14.139
43 Tarragona	Número de plazas estimadas	2012M03	1.843
43 Tarragona	Número de plazas estimadas	2012M02	1.464
43 Tarragona	Número de plazas estimadas	2012M01	1.489
43 Tarragona	Número de plazas estimadas	2011M12	1.595
43 Tarragona	Número de plazas estimadas	2011M11	1.971
43 Tarragona	Número de plazas estimadas	2011M10	12.568
43 Tarragona	Número de plazas estimadas	2011M09	26.452
43 Tarragona	Número de plazas estimadas	2011M08	30.784
43 Tarragona	Número de plazas estimadas	2011M07	29.589
43 Tarragona	Número de plazas estimadas	2011M06	25.840
43 Tarragona	Número de plazas estimadas	2011M05	19.442
43 Tarragona	Número de plazas estimadas	2011M04	9.941
43 Tarragona	Número de plazas estimadas	2011M03	2.606
43 Tarragona	Número de plazas estimadas	2011M02	2.505
43 Tarragona	Número de plazas estimadas	2011M01	2.542
43 Tarragona	Número de plazas estimadas	2010M12	1.900
43 Tarragona	Número de plazas estimadas	2010M11	2.741
43 Tarragona	Número de plazas estimadas	2010M10	15.184
43 Tarragona	Número de plazas estimadas	2010M09	27.613
43 Tarragona	Número de plazas estimadas	2010M08	29.658
43 Tarragona	Número de plazas estimadas	2010M07	27.752
43 Tarragona	Número de plazas estimadas	2010M06	26.891
43 Tarragona	Número de plazas estimadas	2010M05	19.596
43 Tarragona	Número de plazas estimadas	2010M04	14.355
43 Tarragona	Número de plazas estimadas	2010M03	2.674
43 Tarragona	Número de plazas estimadas	2010M02	2.427
43 Tarragona	Número de plazas estimadas	2010M01	2.580
43 Tarragona	Número de plazas estimadas	2009M12	1.573
43 Tarragona	Número de plazas estimadas	2009M11	2.752
43 Tarragona	Número de plazas estimadas	2009M10	16.876
43 Tarragona	Número de plazas estimadas	2009M09	26.364
43 Tarragona	Número de plazas estimadas	2009M08	30.876
43 Tarragona	Número de plazas estimadas	2009M07	29.461
43 Tarragona	Número de plazas estimadas	2009M06	26.117
43 Tarragona	Número de plazas estimadas	2009M05	22.112
43 Tarragona	Número de plazas estimadas	2009M04	16.783
43 Tarragona	Número de plazas estimadas	2009M03	2.820
43 Tarragona	Número de plazas estimadas	2009M02	3.299
43 Tarragona	Número de plazas estimadas	2009M01	2.457
43 Tarragona	Número de plazas estimadas	2008M12	1.637
43 Tarragona	Número de plazas estimadas	2008M11	3.494
43 Tarragona	Número de plazas estimadas	2008M10	15.848
43 Tarragona	Número de plazas estimadas	2008M09	27.950
43 Tarragona	Número de plazas estimadas	2008M08	29.902
43 Tarragona	Número de plazas estimadas	2008M07	32.243
43 Tarragona	Número de plazas estimadas	2008M06	30.997
43 Tarragona	Número de plazas estimadas	2008M05	23.952
43 Tarragona	Número de plazas estimadas	2008M04	15.752
43 Tarragona	Número de plazas estimadas	2008M03	3.797
43 Tarragona	Número de plazas estimadas	2008M02	2.011
43 Tarragona	Número de plazas estimadas	2008M01	2.125
43 Tarragona	Número de plazas estimadas	2007M12	1.629
43 Tarragona	Número de plazas estimadas	2007M11	2.224
43 Tarragona	Número de plazas estimadas	2007M10	18.621
43 Tarragona	Número de plazas estimadas	2007M09	27.719
43 Tarragona	Número de plazas estimadas	2007M08	30.783
43 Tarragona	Número de plazas estimadas	2007M07	31.911
43 Tarragona	Número de plazas estimadas	2007M06	33.501
43 Tarragona	Número de plazas estimadas	2007M05	25.312
43 Tarragona	Número de plazas estimadas	2007M04	17.530
43 Tarragona	Número de plazas estimadas	2007M03	1.881
43 Tarragona	Número de plazas estimadas	2007M02	1.746
43 Tarragona	Número de plazas estimadas	2007M01	2.077
43 Tarragona	Número de plazas estimadas	2006M12	1.246
43 Tarragona	Número de plazas estimadas	2006M11	2.380
43 Tarragona	Número de plazas estimadas	2006M10	20.661
43 Tarragona	Número de plazas estimadas	2006M09	29.631
43 Tarragona	Número de plazas estimadas	2006M08	31.378
43 Tarragona	Número de plazas estimadas	2006M07	31.722
43 Tarragona	Número de plazas estimadas	2006M06	31.132
43 Tarragona	Número de plazas estimadas	2006M05	25.409
43 Tarragona	Número de plazas estimadas	2006M04	20.126
43 Tarragona	Número de plazas estimadas	2006M03	3.373
43 Tarragona	Número de plazas estimadas	2006M02	3.174
43 Tarragona	Número de plazas estimadas	2006M01	2.812
43 Tarragona	Número de plazas estimadas	2005M12	3.142
43 Tarragona	Número de plazas estimadas	2005M11	3.174
43 Tarragona	Número de plazas estimadas	2005M10	19.483
43 Tarragona	Número de plazas estimadas	2005M09	28.526
43 Tarragona	Número de plazas estimadas	2005M08	31.260
43 Tarragona	Número de plazas estimadas	2005M07	30.479
43 Tarragona	Número de plazas estimadas	2005M06	29.671
43 Tarragona	Número de plazas estimadas	2005M05	24.537
43 Tarragona	Número de plazas estimadas	2005M04	18.514
43 Tarragona	Número de plazas estimadas	2005M03	14.176
43 Tarragona	Número de plazas estimadas	2005M02	2.936
43 Tarragona	Número de plazas estimadas	2005M01	2.964
44 Teruel	Número de plazas estimadas	2024M09	2.241
44 Teruel	Número de plazas estimadas	2024M08	2.383
44 Teruel	Número de plazas estimadas	2024M07	2.169
44 Teruel	Número de plazas estimadas	2024M06	2.251
44 Teruel	Número de plazas estimadas	2024M05	2.323
44 Teruel	Número de plazas estimadas	2024M04	2.188
44 Teruel	Número de plazas estimadas	2024M03	2.124
44 Teruel	Número de plazas estimadas	2024M02	2.148
44 Teruel	Número de plazas estimadas	2024M01	2.262
44 Teruel	Número de plazas estimadas	2023M12	2.303
44 Teruel	Número de plazas estimadas	2023M11	2.321
44 Teruel	Número de plazas estimadas	2023M10	2.202
44 Teruel	Número de plazas estimadas	2023M09	2.309
44 Teruel	Número de plazas estimadas	2023M08	2.253
44 Teruel	Número de plazas estimadas	2023M07	2.256
44 Teruel	Número de plazas estimadas	2023M06	2.236
44 Teruel	Número de plazas estimadas	2023M05	2.256
44 Teruel	Número de plazas estimadas	2023M04	2.161
44 Teruel	Número de plazas estimadas	2023M03	2.102
44 Teruel	Número de plazas estimadas	2023M02	2.218
44 Teruel	Número de plazas estimadas	2023M01	2.058
44 Teruel	Número de plazas estimadas	2022M12	2.124
44 Teruel	Número de plazas estimadas	2022M11	2.181
44 Teruel	Número de plazas estimadas	2022M10	2.266
44 Teruel	Número de plazas estimadas	2022M09	2.274
44 Teruel	Número de plazas estimadas	2022M08	2.266
44 Teruel	Número de plazas estimadas	2022M07	2.203
44 Teruel	Número de plazas estimadas	2022M06	2.222
44 Teruel	Número de plazas estimadas	2022M05	2.241
44 Teruel	Número de plazas estimadas	2022M04	2.230
44 Teruel	Número de plazas estimadas	2022M03	2.197
44 Teruel	Número de plazas estimadas	2022M02	2.162
44 Teruel	Número de plazas estimadas	2022M01	2.068
44 Teruel	Número de plazas estimadas	2021M12	2.206
44 Teruel	Número de plazas estimadas	2021M11	2.171
44 Teruel	Número de plazas estimadas	2021M10	2.201
44 Teruel	Número de plazas estimadas	2021M09	2.237
44 Teruel	Número de plazas estimadas	2021M08	2.220
44 Teruel	Número de plazas estimadas	2021M07	2.265
44 Teruel	Número de plazas estimadas	2021M06	2.255
44 Teruel	Número de plazas estimadas	2021M05	2.151
44 Teruel	Número de plazas estimadas	2021M04	1.946
44 Teruel	Número de plazas estimadas	2021M03	.
44 Teruel	Número de plazas estimadas	2021M02	.
44 Teruel	Número de plazas estimadas	2021M01	.
44 Teruel	Número de plazas estimadas	2020M12	1.960
44 Teruel	Número de plazas estimadas	2020M11	.
44 Teruel	Número de plazas estimadas	2020M10	2.096
44 Teruel	Número de plazas estimadas	2020M09	2.171
44 Teruel	Número de plazas estimadas	2020M08	2.125
44 Teruel	Número de plazas estimadas	2020M07	2.047
44 Teruel	Número de plazas estimadas	2020M06	1.329
44 Teruel	Número de plazas estimadas	2020M05	.
44 Teruel	Número de plazas estimadas	2020M04	0
44 Teruel	Número de plazas estimadas	2020M03	1.152
44 Teruel	Número de plazas estimadas	2020M02	2.179
44 Teruel	Número de plazas estimadas	2020M01	2.045
44 Teruel	Número de plazas estimadas	2019M12	2.135
44 Teruel	Número de plazas estimadas	2019M11	2.178
44 Teruel	Número de plazas estimadas	2019M10	2.209
44 Teruel	Número de plazas estimadas	2019M09	2.274
44 Teruel	Número de plazas estimadas	2019M08	2.325
44 Teruel	Número de plazas estimadas	2019M07	2.239
44 Teruel	Número de plazas estimadas	2019M06	2.237
44 Teruel	Número de plazas estimadas	2019M05	2.156
